id_noticia,author_id,tweet_id,created_at,site,text,rotulacao_manual,id_rotulador
24,2520529534,1279147991677501441,2020-07-03,G1,acho que vc continua falando de si mesmo,0,M
20,58951368,1175470428955009024,2019-09-21,Folha,"enquanto isso, no brasil",0,G
23,3125373645,1262915090858291206,2020-05-20,G1,"blz revolucionário de internet, que leva um pau de qualquer pm",-1,S
25,871508063446020096,1115262895854637057,2019-04-08,Folha,"não tenho partido, trago aqui apenas uma lembrança de campanha do presidente eleito ele disse que era pra atirar, mesmo havendo civis no meio só posso entender que a matança de civis apenas começou",-1,G
18,286418616,1163802267616718848,2019-08-20,UOL,que tipo de ser vira marmita de bandido? essa aí deve ser aquelas que vai de domingo na cadeia pra dar pra vagabundo,-1,G
26,1485957972,1390978634371018752,2021-05-08,Folha,"ficou com dó é, tá tristinho ? ahhh não fica assim não ""meu bem"", com certeza algum vagabundo desses aí já foi enterrado vai lá no cemitério aonde ele está, leve flores, velas e suas condolências, e chore bastante também ""o choro é livre"" !",-1,G
26,1227233015132278786,1390539869965987842,2021-05-07,Folha,"24 mortos pela polícia e 24 armamentos apreendidos, será que essas armas estavam andando sozinhas?",0,S
20,2820615074,1175477257101565958,2019-09-21,Folha,ultimamente nem isso amigo a thais só atacava os postos de combustíveis quando era o pt hoje só se protesta se houver menções a liberdade de lula ou se o pt ganha na megasena,0,S
26,202796986,1390348413385027598,2021-05-06,G1,"""uma moradora contou que um mototaxista foi baleado ao seu lado “moto táxi tomou um tiro do meu lado ali na 15, e só tive um corte na orelha por causa do estilhaço, grande é a obra de deus na minha vida” é melhor melhorar esse número?",0,M
24,1125965993627590657,1278448535600607234,2020-07-01,G1,vc tá comparando um órgão q é pago para segurança com traficantes? que eu saiba a polícia foi criada justamente com o intuito de combater coisa como o crime organizado nn sei em q mundo vc vive onde um policial q mata criança é igual a um bandido vagabundo matar+,0,M
26,268438469,1391010263294529536,2021-05-08,Folha,"meu vocabulário é rico e polido apenas, certas respostas têm que ser da forma que recebemos opiniões por não concordar com certas situações de exagero, violência empregada, etc aliás, em desrespeito e contrariando a decisão do stf",0,S
22,1398015792793456640,1409627030438699010,2021-06-28,G1,"não iriam deixar por menos me parece que essa prática de matar é mais comum do que necessária lázaro barbosa, o serial killer do df, é morto pela polícia após 20 dias de buscas",0,S
24,1141723587600166913,1278463150736707584,2020-07-01,G1,"o fdp eu falei isso ?? vai tomar no seu cu crlh, eu falei que as operações não pararam e em relação ao "" eu sou o batman "" eu quis dizer que não pode acreditar em tudo que vê ou escuta o mongolóide",-1,G
18,1017284437451689984,1163820397906673666,2019-08-20,UOL,kkkkkkkkkkk dps eu chamo de retardada e to errado,-1,M
24,1120322619239219202,1278290174456274946,2020-07-01,G1,passa mais vergonha militante parar de comprar droga pra não financiar o tráfico ngm quer né?,-1,S
25,895640089589555200,1131721711815155712,2019-05-24,UOL,parabéns pra vcs que votaram 17 isso está acontecendo graças a vcs,-1,S
24,3847016296,1278631685698060288,2020-07-02,G1,justa e paciente como era jesus,0,M
25,839172328479162368,1131681417325416449,2019-05-23,UOL,o presidente já havia dito que foi uma pequena falha!!! agora constatado pela justiça militar!,-1,G
18,732078235324973056,1163784995594559488,2019-08-20,G1,"os jornais não podem chamar de bandido, sequestrador, ou nominar qualquer termo, antes da pessoa ser julgada, pois eles podem ser processados",0,S
24,1028028273631092738,1278383882115710978,2020-07-01,Folha,"eles não escolhe proteger, na minha visão são iguais, e fazem tudo por suas causas, tudo vale pela revolução, bandidos sem escrúpulos e sem caráter, jornazistas e bandidos",-1,G
21,39422586,1457050944928108549,2021-11-06,Folha,não há defesa! pms derrubam e imobilizam mulher com bebê no colo em itabira (mg,-1,S
23,886540281331548160,1262763317447348229,2020-05-19,UOL,não é guerra é uma desculpa para manter uma reserva de mercado dentro do interesses de quem compõe o estado,0,S
24,3995146378,1278565392026394625,2020-07-02,G1,"não foi a polícia cara, foi trocação entre facções",-1,S
18,142704066,1163823914524348417,2019-08-20,UOL,se tivesse algum familiar seu lá? não seria golaço?,-1,S
22,1389971242803941377,1409508676365336578,2021-06-28,UOL,não confessou o porquee foi mortofalharam,-1,S
25,993303787875065856,1115217221582827520,2019-04-08,Folha,"bota o exército nas fronteiras, que estão abertas, entra tudo no brasil, armas, drogas, contrabando, tudo",0,M
18,60966200,1163838658140655621,2019-08-20,UOL,parabéns ao atirador da polícia,1,S
24,1131567103562137600,1278511144265822208,2020-07-02,UOL,"sim, polícia erra e muito! eu acho muita falta de caráter um parlamentar não apontar o dedo pro criminoso, ao invés disso ele fala da guerra, da violência quando a bala que mata é a da polícia, parece que o policial alvejou de propósito! eu me indigno com essa diferença!!",-1,S
22,135544000,1409536811735687173,2021-06-28,G1,quem matou lazaro e por que?,0,M
21,101785030,1457018092815589388,2021-11-06,Folha,violencia policial descontrolada segue como rotina no brasil de bolsonaro pms derrubam e imobilizam mulher com bebê no colo em itabira (mg,-1,G
25,737600742,1115202297901080577,2019-04-08,G1,vão dizer o que agora ?,0,G
25,718479303760027648,1115109264564133889,2019-04-08,G1,muito triste isso,-1,M
20,167826128,1175467976629334016,2019-09-21,Folha,"menina de oito anos é assassinada pela polícia militar do rio de janeiro, com a conivência de um governo estadual genocida! favor corrigir o título atual, que não tem a ver com o desenvolvimento!",-1,S
25,128240539,1463996369924931590,2021-11-25,Folha,"uma vez no brasil deram ""por engano"" 80 tiros num pai de família no brasil condenado a morte ""por engano"" 80 tiros",-1,S
18,55660992,1163790557568802816,2019-08-20,G1,"chupa seus defensores de bandido , mais um cpf cancelado grande dia ",-1,G
26,196331985,1390454214502096896,2021-05-06,Folha,muito bom beguinha para mais notícias assim,1,S
20,42969310,1175531676707020801,2019-09-21,Folha,"o problema daquele país se deve ao boicote feito pelos eua a migração para o estado de roraima é notória, os abrigos não dão conta de acolher esses migrantes e muitos vivem nas ruas",0,S
25,998257974782124032,1115758077461049345,2019-04-09,Folha,só erraram 80 vezes super normal,-1,G
20,50162058,1175573892909453313,2019-09-22,UOL,ninguém vai nos calar #justicaparaopovopobre,-1,S
26,1267491180851408896,1391048205429846017,2021-05-08,Folha,"*que a moça de branco , não quebrada",0,G
22,1368169766339379203,1409500559061684224,2021-06-28,G1,acabei de ouvir isso também na band news,0,G
18,90539273,1163809516842082304,2019-08-20,G1,estava com arma de brinquedo,0,G
23,1248323843317534720,1263046700329062400,2020-05-20,G1,"crlh cara, se vc não quer acreditar na balística, não acredita mas não é qualquer filha da puta que vc defende que faz esse trabalho não",-1,G
22,15519284,1409524965876043779,2021-06-28,UOL,"mas tem uma turma que finge não saber a diferença entre o que vc tá dizendo e ""defender bandido""",0,M
22,1280873238575415296,1409578273588318209,2021-06-28,UOL,"ah querida leva pra sua casa um cara que estuprou diversas mulheres , mas tinha a inteligencia de se esconder , elvasse pra sua consa e entendesse o contexto",-1,S
24,1072571145994539008,1278372792925380608,2020-07-01,G1,"mais uma bala que encontrou uma criança, tudo segue normal no rj até quando isso?",-1,S
25,776157361266458624,1131658049435906048,2019-05-23,UOL,passou da hora dos negros organizarem um movimento como fazem nos eua,0,S
20,25066478,1175479940436897792,2019-09-21,Folha,ninguém quer que seu filho seja o preço a ser pago pela diminuição da criminalidade,-1,M
23,47231929,1263028993441366018,2020-05-20,G1,não tinha testemunha????,0,M
23,3645607697,1263068239149629441,2020-05-20,Folha,só se foi um confronto com as paredes da casa,-1,M
23,1151954579522772997,1262820022474416138,2020-05-19,G1,se tivesse parado pra avisar tinha morrido antes de chegar no helicóptero,0,S
21,3306606184,1457146134099550214,2021-11-07,Folha,polícia bandida,-1,M
22,1353084509172998144,1409513448178958343,2021-06-28,UOL,pelo menos ele não morreu de covid!,-1,G
18,420728421,1163790196418252800,2019-08-20,UOL,"uai, achei que seria a pombinha branca que iria resolver isso parabens, policiais!!",1,M
26,3371528343,1390488177237012483,2021-05-07,G1,chegou a mudar pelo menos um pouco por um tempo bem limitadoem compensacao piorou em outros lugares pra onde a bandidagem migrouo estado nao conseguiu mantercorrupçãoestado quebrousem investimento projeto nenhum vai pra frente,-1,S
22,274840555,1409528997940170757,2021-06-28,G1,lázaro barbosa morre após ser preso em goiás #canaldopovo,-1,G
24,1243696715477196807,1278291488477253632,2020-07-01,G1,quer dizer que eu tenho que ser negro pra dá minha opinião? quer dizer que eu tenho que morar em favela pra dá minha opinião? tu acha que esses repórteres da globo e outras emissoras que vivem dando opinião moram aonde? qual a raça deles?,0,M
25,55543688,1115060852586106880,2019-04-08,G1,e então isso é considerado legítima defesa? o que diz o chefe homem morre após ser baleado em ação do exército na zona oeste do rio | rio de janeiro | g1,-1,G
20,199296765,1175477725479522305,2019-09-21,Folha,"""rotina"" já é há anos,cara colunista social ou esse é o primeiro caso?",-1,M
21,1427336916266070017,1456980605137215495,2021-11-06,Folha,"se fosse porque ela não tomou a vacina, ou não usasse máscara, ou não respeitasse o lockdown (como aconteceu várias vezes, você estaria apoiando, hipócrita…#folhalixo",-1,M
22,1330334425587077120,1409511286866690048,2021-06-28,G1,um cara q matou mais de 10 pessoas é o quê? retardada,-1,G
21,20667709,1456962963622047751,2021-11-06,Folha,como aceptar tanta brutalidad_? pms derrubam e imobilizam mulher com bebê no colo em itabira (mg,-1,G
20,989783000,1175486025315098624,2019-09-21,Folha,eu nunca foi me conformar ou aceitar mortes por balas perdidas ou acidentais,-1,G
24,1025444781453963264,1278311647304712192,2020-07-01,G1,não importa se foi polícia bandido político ou racista se morreu ta errado,-1,S
20,501326455,1175427793846513664,2019-09-21,Folha,quem vai parar essa polícia da morte de inocentes? se o morro não descer e parar o rio de janeiro!! os pobres e negros vão continuar sendo assassinados!!,-1,M
18,628669467,1163794631336910851,2019-08-20,G1,o brasil tá mudando,0,M
18,1042565525178507264,1163793840056258560,2019-08-20,UOL,que bom que a primeira dama não se considerou vítima da sociedade e se tornou bandida também ! aliás se ela puxasse o caminho dos parentes seria idolatraras por vocês !,-1,S
21,1336511165392936960,1456933413739450372,2021-11-06,Folha,já já sai eles se defendendo e fica por isso mesmo,-1,S
22,872088803909017601,1409525275197689863,2021-06-28,G1,"quer debater criminalística?  psicóloga que se preocupa com seguidores? você não é qualificada de verdade bauman vai ler, vai",-1,S
18,3433721926,1163759710786510849,2019-08-20,G1,"entrei só para ver os defensores de bandidos, dizer que o sequestrador é a vítima ",-1,M
21,1367277845836357634,1457056687966375941,2021-11-06,G1,"ser contra um aborto quando advindo de estupro agora depois que a criança nasce, querem que se que se fodam gente hipocrita ducaralho a criança tem nada a ver, que porra de treinamento é esse?",-1,S
23,1256984517644095495,1262752389766905858,2020-05-19,G1,"kkkkkk quando a policia faz prisão, tira armas das ruas, drogas, prende traficantes, a mídia n mostra, o polícias tem que fazer seus próprios vídeos, mais se eles erram, a mídia cai matando e os que se acha o dono da razão estão ai, nos comentários ,",-1,M
20,1118949814144765962,1175474390282252288,2019-09-21,Folha,"a bala sempre sai do cano da arma da pm , sem qualquer investigação! como se os traficantes fossem snipers",-1,M
26,3122232256,1390721028427501568,2021-05-07,Folha,bandido bom é bandido que dá informação do chefão,0,M
18,1147910718676766723,1164156558961467392,2019-08-21,UOL,"tadinho dele né, só queria queimar pessoas vivas qual o problema nisso?",-1,G
20,77577627,1175585060701057024,2019-09-22,Folha,escrever tanta asneira assim em caixa alta dá a entender que você sendo uma vontade incontrolável de se auto afirmar daí eu pergunto pra quê? pra quem?,-1,G
25,22558789,1115260397416787969,2019-04-08,G1,"&gt&lt&gt essa é uma cagada homérica a versão militar, como no caso do rio centro, vai prevalecer nos arquivos militares, mas a verdade não será apagada pena que nossa mídia não vale nada além desde registro, daqui uma semana terá esquecido o caso daí",-1,G
23,727263372018868224,1262791475626115077,2020-05-19,G1,menino de 14 anos é assassinado e tem corpo sequestrado pela polícia****,-1,G
23,138642169,1262736384495955968,2020-05-19,G1,foi assassinado*,-1,G
21,1311598612636463105,1456965458389831685,2021-11-06,UOL,agride porra! imobiliza é o caralho!!!,-1,M
18,937784029566455808,1163760627141292032,2019-08-20,G1,mas o bandido sabe quantos policias tem lá fora devido as câmeras das emissoras de tv,-1,S
25,46257957,1115220924968701952,2019-04-08,G1,alguém ainda desconfia do momento de horror que estamos vivendo? qualquer um de nós pode ser vítima dessa ação arbitrária e fora de controle,-1,G
26,202796986,1390352928557383683,2021-05-06,G1,"na proximidade de dois morros traficantes e milicianos fazem da vida dos moradores um inferno e chega a policia pra fazer o mesmo e, muitas vezes, apoiando o que a milícia faz, pq muitos são parte dela, e todo mundo sabe disso não há como defender algo assim, é só mais do mesmo",-1,G
24,979438275587919874,1278331736087289856,2020-07-01,G1,é muita covardia,-1,M
24,4185675555,1278471970582138882,2020-07-01,G1,a própria irmã da criança,0,M
23,1103314098966671365,1262742745677852674,2020-05-19,G1,não morreu a polícia matounão morreu a polícia matounão morreu a polícia matounão morreu a polícia matounão morreu a polícia matounão morreu a polícia matounão morreu a polícia matounão morreu a polícia matounão morreu a polícia matou,-1,G
25,970401576652361729,1115290008372510724,2019-04-08,G1,"estamos em guerra galera! infelizmente toda guerra tem efeito colateral! o problema, é que numa guerra contra o tráfico, ninguém questiona o traficante",-1,G
20,2660999103,1175538404999782401,2019-09-21,Folha,porque não aconteceu em nenhum bairro nobre do rio de janeiro,0,G
21,4583485703,1457049642215034884,2021-11-06,G1,"maconheiro de merda, tenho mais o que fazer fui",-1,G
20,1106333057861251072,1175429136006963201,2019-09-21,Folha,"@ tudo que eles mais odeiam numa única criatura, livro,mulher,negra",-1,S
26,90578780,1390494114987266050,2021-05-07,Folha,"fodase! bandido bom é bandido morto,fim! quando vagabundo mata trabalhador, vocês enfiam a língua no sovaco e não dão um pio, vai gostar de bandido assim na pura que pariu não gostou ela para sua casa e coloquem para dormir em baixo do seu teto",-1,S
25,1123908494619496454,1131676005544923137,2019-05-23,UOL,vergonhoso!! 80 tiros stm decide soltar militares presos por mortes de músico e catador via,-1,M
22,1190833425550323712,1409517815397335047,2021-06-28,G1,"ne mano, eu fico abismado com as pessoas chamando isso ai de serial killer kkkkkkj",0,S
23,133487266,1262880008223293440,2020-05-19,G1,"ele foi assassinado, executado por policiais!!!",-1,S
26,1321046700883136514,1390719885228056578,2021-05-07,Folha,"todos "" trabalhador """,1,S
18,267435818,1163827249587662849,2019-08-20,UOL,"jumento, helicóptero quem usa é seu presidente e os amiguinhos pra traficar cocaína",-1,S
18,140795348,1163790820971073537,2019-08-20,UOL,isso que queremos bandido bom e bandido morto,-1,S
25,58320497,1131656049222660099,2019-05-23,UOL,"estão livres para executar mais pessoas na favela, parabéns a todos os envolvidos o brasil merece a merda do presidente que tem mesmo o país que nada funciona esse pqp",-1,S
22,802931050687107072,1409522294502854658,2021-06-28,G1,globo acaba de confirmar lázaro morreu de covid,-1,G
23,175030199,1262798618639118336,2020-05-19,G1,menino de 14 é morto,0,S
21,294725329,1457028758054084610,2021-11-06,UOL,"ela estava com uma arma, não curti a agressividade, mas como faz? ela poderia atirar neles!!",-1,G
23,2364794100,1262772309678587905,2020-05-19,G1,eai mostra tua cara,0,G
18,36442201,1163953363253415939,2019-08-20,UOL,"se quiser conversar sobre futebol, legal, mas estavamos falando de outro assunto, que sua mae ficou com dó do rapaz que morreu, vc tbm ficou com dó dele tbm e postou e a galera discordou de vc e ai acabou seus argumentos",0,S
23,1241480961470205952,1262804099512373255,2020-05-19,Folha,"assassinato #joaopedro #joaopedropresente #vidasnegrasimportam #paremdenosmatar #porquelutamos “eles não socorreram, o outro menino que levou ele, meu sobrinho não vai se passar por bandido para encobrir erro de polícia nenhum” tia do joão pedro",-1,M
26,852948330107854850,1390457469919453185,2021-05-07,Folha,tá com pena? leva para sua casa hipócrita,-1,G
23,1244987590429880321,1262740533182525441,2020-05-19,G1,puts sahsauhasu ele acha refutou com meme,0,M
25,73445640,1420211854044016641,2021-07-28,Folha,isso foi de propósito?,0,S
23,1151954579522772997,1263207688919494658,2020-05-20,G1,"eu falei desse caso em específico em que momento eu falei que o ""número exorbitante de negros"" são mortos por serem feitos de escudo? você pode me mostrar por favor?",0,M
24,2762828991,1278295818282434568,2020-07-01,G1,"todo dia eu vejo um nem todos, uma minoria, uma exceção, uma maçã podre",-1,G
20,843903710187212800,1176326815004221441,2019-09-24,Folha,mto triste ver isso,-1,G
23,2725979182,1262763848458620932,2020-05-19,G1,como tem gente que ainda defende policia nesse país????,-1,S
25,77869822,1131689981595066369,2019-05-23,UOL,"e o próximo pode ser você ou sua mãe, seu irmão",0,M
21,1352744211402125312,1457057476239630345,2021-11-06,G1,"calma, os especial de twitter estão falando esse deve ser formado",0,S
26,881305554542637057,1390389193122144272,2021-05-06,G1,"ninguém duvida disso a questão é q estas operações matam inocentes e a gente n pode considerar de nenhuma forma como um ""efeito colateral"" (se fosse um parente nosso morto com ctz não pensaríamos assim a estratégia para prender esses bandidos precisa ser mudada",-1,M
21,1321786165482213376,1457161216565161988,2021-11-07,G1,parabéns aos policiais que tratou vagabundo bandido como tem que ser agora o conselho tutelar têm que entrar com uma ação contra essa mulher que colocou o próprio filho para maquiar o crime os policiais estão de parabéns,-1,G
18,1154876912264785920,1164011564418183168,2019-08-21,UOL,"depressão não provoca impulsos assassinos, ela pode levar a outros transtornos mentais que o deixem sem controle, mas não é a depressão que o fez tomar essa atitude o que ele tentou fazer não se chama suicídio por favor, pare",-1,M
21,283360589,1456929724995866625,2021-11-06,Folha,"isso precisa repercutir muito para os culpados serem ouvidos e possivelmente punidos gostaríamos muito de saber o motivo injustificável do uso da força excessiva contra uma mulher ""extremamente perigosa"" com um bebê no colo queríamos muito saber se ela tinha uma bomba, ali",-1,M
22,2830360792,1409508951578787844,2021-06-28,G1,hugo troca a manchete aí,0,S
26,1293591339611947008,1390519528300351494,2021-05-07,Folha,"se está com arma não mão deixa de ser criança, assim como o cara falou, sorte tem os bandido, q não é prisão perpétua, se fosse isso não estava acontecendo, e eu apoio, bandido tem q morrer mesmo, pq se for preso e quando sai, faz q mesma coisa ou faz pior",1,M
18,1137185518368841729,1163846180813623296,2019-08-20,Folha,vc viu alguma coisa desonesta na matéria?,-1,G
26,211706135,1390605696648060930,2021-05-07,Folha,tá apoiando os bandidos?,0,M
23,796441446022791168,1262852296532201473,2020-05-19,G1,"eu sei, mas é um argumento mongol, ate parece que não existe branco em comunidade, não estou falando que ele é de quebrada ou algo assim so quis dizer que ele pode dar a opinião dele sem os mongos vir falar de cor",-1,S
21,1372897038233374721,1457414056374116354,2021-11-07,Folha,"os policiais devem ter pensado ""hj tá meio monótono, vamos imobilizar uma mulher com uma criança no colo aqui no meio da rua, só pra dar uma divertida mesmo"" o próprio namorado dela assumiu que a arma que estava com ela, era dele",-1,S
23,16165864,1262749087167725573,2020-05-19,G1,"pra esse pessoal, se mora em favela, n é gente ¬¬",0,M
21,144575643,1457095644804489225,2021-11-06,Folha,"se você trabalha fazendo sanduíche, vc é pago pra isso ou na verdade você trabalha pra ser elogiado por fazer um excelente sanduíche? polícial não está fazendo nada diferente do que foi pago pra fazer, e não é por isso que eu vou agradecer",-1,M
24,1034065801194684416,1278286016013631488,2020-07-01,G1,"mais uma criança preta morta no rio por conta da violência! é inacreditável o que acontece na parte ""não rica"" do rio de janeiro até quando? menino de 7 anos morre após ser baleado na porta de casa na baixada fluminense | rio de janeiro | g1",-1,M
23,41806211,1262962408328396801,2020-05-20,G1,ele foi assassinado pela polícia,-1,S
23,186419117,1262849263068946433,2020-05-19,G1,o tráfico existe pois branquelos iguais a você financiam! mas a vida dessas pessoas para vocês é só mais um número não importa,-1,S
22,168855671,1409517163648540675,2021-06-28,G1,essa maconha não está deixando vc raciocinar direito,0,S
26,1202735879913123841,1390642399022571523,2021-05-07,G1,"as pessoas vao a guerra e tem ptsd no rj as pessoas vivem com ptsd, sindrome do panico, etc algo politicamente responsavel precisa ser feito no rj (",-1,S
22,1107084780842168322,1409508617770967040,2021-06-28,UOL,prisão  o cara tá peneirado de tanto tiro,-1,M
22,39570107,1409502947373953026,2021-06-28,G1,"será que psiquiatras e psicólogos concordam com esta ação de pegar o corpo do lázaro barbosa, suspeito de uma chacina no distrito federal, numa caçamba e arrastar de maneira eufórica e até agressiva, para uma ambulância do corpo de bombeiros? pensando aqui",0,S
26,742728778565222401,1390348782181699591,2021-05-06,G1,e não estão? acho que no iraque e mais calmo,1,S
26,1335412614982234117,1390437772083802114,2021-05-06,G1,"nao, por que isso nunca aconteceria lá",0,M
18,1105974538427420674,1163967504445825024,2019-08-21,UOL,"não é justificativa, são fatos em nenhum momento se questiona o q ele fez",0,M
21,25503223,1456954049820078081,2021-11-06,Folha,o fim da polícia militar nazista é um fato a ser discutido no futuro próximo com uma câmara de deputados com menos nazifascistas milico medievais e gangsters,-1,M
20,941742357015355392,1175463560685772800,2019-09-21,G1,hemocentro? mudaram o nome de manicômio para hemocentro? outra bela mudança do bozonaro mito mito mito!,-1,M
26,717112280,1390767735852916736,2021-05-07,Folha,"venha para o rio de janeiro , fique um tempo em são gonçalo ou no salgueiro",0,S
20,73194468,1175567612836818944,2019-09-22,UOL,imagino a dor no coração dos familiares,-1,S
22,4740559695,1409510206409744389,2021-06-28,G1,finalmente! pararam esse monstro e ainda acaba com esse circo midiático todo tbm em cima deste caso principalmente nesses programas sensacionalistas da record e sbt,-1,G
23,1219999692945330178,1262803197472759810,2020-05-19,G1,deve ser bom dms ser ignorante e alienado ao ponto de dizer que a culpa não é da polícia,-1,M
25,48150842,1221831448119910400,2020-01-27,Folha,olha a ameaça ai,-1,G
23,793514608380215296,1262726691820056576,2020-05-19,G1,"não se espera outra coisa de bandido né, mas a polícia que é uma organização pra proteger e dar segurança não",0,S
20,199864135,1175776359341350912,2019-09-22,Folha,"porque este país está doente, porque quem deveria defender a população atira a esmo , porque estamos vivendo o caos porque colocaram um fascista no poder",-1,S
21,1411442522040279044,1456966274290958336,2021-11-06,UOL,kikkkkikikuikkakakk adoro ver mulher sendo espancada,-1,G
22,187218938,1409511984400326666,2021-06-28,G1,lázaro barbosa morre em goiás,-1,M
18,3379137779,1163757957663928321,2019-08-20,G1,não falaram que esse ano o brasil iria mudar ?,0,M
21,80930459,1457051225694916618,2021-11-06,G1,os pais cometendo crimes… belo exemplo para as crianças,-1,S
22,782235136683347968,1409510623638077441,2021-06-28,G1,grande diaaaaa! que o capeta receba de braços abertos,1,S
21,1195759035267584005,1456982243856076806,2021-11-06,Folha,"se vc reparar no início do vídeo, o policial de costas tira uma bolsa da moça mt provavelmente a arma estava ali dentro",0,S
20,775087261297901569,1175575314937909254,2019-09-22,Folha,"não! vamos nos indignar, reagir",-1,S
26,1019590917521657856,1390358499088080898,2021-05-06,G1,#brazil at least 25 killed in a shootout during a police operation in the #jacarezinho favela of #riodejaneiro,0,G
21,233215553,1457177091242348554,2021-11-07,Folha,"eu não levo ngm pra casa, só não fico passando pano prós outros sem saber o que aconteceu, advogado de vagabundo na internet",-1,G
21,1286322857220374528,1457109648922796037,2021-11-06,G1,precisava ser tão agressivo ele era mais forte poderia ter imobilizado ela sem tanta violência,-1,G
20,190493245,1175460154680082438,2019-09-21,G1,bando de retardado que vem aqui comentar que a polícia só respondeu a ataque de bandido vão todos se foder tem que ser mto burro pra achar que uma polícia eficiente e bem treinada agiria dessa forma vão ser burro lá na casa do caralho,-1,M
23,719355799634624512,1262859519408975872,2020-05-19,G1,o termo correto é assassinado,-1,G
20,190265415,1175500560365215746,2019-09-21,Folha,virou rotina é um genocida,-1,G
21,1273290696540200961,1457159126023393288,2021-11-07,UOL,"as abordagens policiais em gerais deveriam ser revistas, e o tratamento é inquestionavelmente relacionado a cor do indivíduo mas, me leva um certo desconforto ver poucas gentes citando que a mulher possuía um revólver e usou a criança ao seu favor",0,M
26,1245229314431488000,1390719340991942658,2021-05-07,Folha,"alienação sobre oq?? sabe oq é alienação????? você até agora está falando que estou defendendo bandido de qual frase minha tirou isso??? e agora está vindo me falar que essas imagens são sobre esse caso? da onde tirou, me conte fake interpretação não é seu forte né?",-1,G
24,763530011475374080,1278321430070005760,2020-07-01,G1,caralho manim tu é burro pra porra te fude parece uma porta,-1,G
20,2179040017,1175523097140768768,2019-09-21,Folha,porque não é em bairro rico,0,G
25,1053735852155854848,1131661954299383813,2019-05-23,UOL,????????????????????????????????? não é possível que eu tenha lido isso,-1,M
21,1257302763790163970,1457149512087126021,2021-11-07,G1,"ela portava uma arma de fogo municiada, munições extras e touca ""ninja""! a matéria é tendenciosa, mas está completinho",-1,G
18,2821481372,1163802036472832006,2019-08-20,UOL,liga a tv e escute a arma era de brinquedo,0,S
22,1408938814920441856,1409567011345252353,2021-06-28,G1,pesquisa de novo o significado da palavra 'confronto',0,S
22,1252642469109551113,1409600075022675971,2021-06-28,G1,e se lazaro fosse só um rosto pra esconder algo muito pior?,-1,G
20,52045276,1175734864458452993,2019-09-22,Folha,"“ágata félix é a 57ª criança a morrer baleada no rio de janeiro desde 2007 a fogo cruzado, por sua vez, registra que 16 crianças foram baleadas na região metropolitana do rio em 2019 destas, cinco morreram” #aculpaedowitzel",-1,M
22,456663351,1409522538825269256,2021-06-28,G1,até mesmo porque os assassinos delatam os mandantes é só perguntar que eles respondem na hora,-1,G
26,1425504620,1391031111556476930,2021-05-08,Folha,"meu deus!??????????? com base em q isso seria verdade?????????? quanto mais violência, mais fica evidente a ineficiência do estado",-1,S
24,714809797854556165,1278341220683649024,2020-07-01,G1,"antes defensor de pm do que de bandido puta que pariu cara, seja contra a parcela da polícia que faz merda, por quê, por definição, bandidos, por serem bandidos, fazem merda então seja contra",-1,M
22,1405586187365060608,1409516988985229334,2021-06-28,G1,"foda se, você não viu o que ele fez? não é só um otário imbecil",-1,G
24,4480505549,1278369125723766784,2020-07-01,G1,cade o protesto contra o tráfico? foi a pm dessa vez?,0,M
22,3379137779,1409502461036044297,2021-06-28,G1,tá morto mesmo ?,0,S
20,168229161,1175453185802194944,2019-09-21,G1,"para o witzel e seus eleitores, masi vale criminoso preso do que uma criança viva",-1,G
26,1098737894200692736,1390785599821557760,2021-05-07,Folha,parabéns poliçada!!! pra cima deles!,1,M
22,276048369,1409533479063371788,2021-06-28,G1,“morre em confronto” é ótimo,-1,G
18,978977416113807360,1163787190377340928,2019-08-20,G1,o bope tem que sentar a bala nesse vagabundo,-1,M
21,1444804389118648323,1457395169981091847,2021-11-07,Folha,"leia, entenda e deixe de defender bandido!",-1,M
23,38005574,1262804054662680577,2020-05-19,Folha,corrige aí menino é assassinado pela do,-1,S
21,38108797,1457407584575672332,2021-11-07,G1,disseram que ela estava armada teria usado o próprio bebé como escudo ?!,-1,G
20,2551415983,1175509527715876864,2019-09-21,G1,muito triste estou chorando chega de violência não dá para viver assim,-1,G
20,51791357,1175420501348507648,2019-09-21,Folha,se o objetivo é genocídio (especificamente de pretos e pobres está dando certo  absurdo! até quando?,-1,M
23,999044865504829441,1262798326799441925,2020-05-19,G1,corrige isso pois ele foi assassinado,-1,M
21,1369572496383610880,1456983875893309445,2021-11-06,Folha,tb é um cruzamentos mas o modelo de masculinidade é muito violento,-1,M
22,1184940824251060231,1409510987661709313,2021-06-28,G1,"tivesse, a polícia teria jogado napalm, e destruído a cidade, pra compensar a incompetência",-1,G
24,975593188193898496,1278545386437779456,2020-07-02,G1,até quando isso?,-1,G
20,1053355801509855232,1175536778675150849,2019-09-21,Folha,ele disse que iria fazer #aculpaedowitzel,0,M
21,1264780967882952704,1457067285429039111,2021-11-06,G1,vc acha mesmo que o legisldor ia escrever só isso? dando liberdade generalizada para toda resistência e tipo de perigo “alegado” pela polícia? óbvio que não estudar direito e bater boca com um arrombado que nunca leu o vade mecum da nisso,-1,M
21,60420846,1457173413878026249,2021-11-07,Folha,eu posso reclamar da polícia o qto quiser vcs se esquecem mas são servidores públicos servem ao público deveriam proteger e não agredir e matar,-1,S
